text,label
"Autopsy Performed on Ken Caminiti An autopsy was performed on Ken Caminiti on Monday, though the cause of the 1996 National League M.V.P.'s death may not be known for 10 days.",1
Paula weeps over marathon failure Tears flowed for brave Paula Radcliffe as she explained why she crashed out of the Olympic marathon. Radcliffe wept as she said: quot;I am hurting inside for myself so much.,1
"Szczerbiak Is Healthy Heading Into Season (AP) AP - Wally Szczerbiak sat back after another day at the Minnesota Timberwolves training camp, with ice packs on his knees and recovery drink in hand, and smiled.",1
"Mountain climbing Leaving Beaver Creek, Colo., for Europe two weeks ago, Bode Miller had earned the distinction of being the best ski racer of the young World Cup season, and most signs were pointing toward extraordinary heights.",1
"Phelps, Thorpe Face Dutch Threat ATHENS (Reuters) - Michael Phelps, one gold won but one of his eight title chances now lost, takes on Ian Thorpe and Pieter van den Hoogenband in their long-awaited showdown in the 200 meters freestyle final on Monday.",1
"Giants make it six in row J.T. Snow singled in the winning run with one out in the ninth to lead the San Francisco Giants to their sixth straight victory, 5-4, over the visiting Montreal Expos last night.",1
What's Wrong With Jets? Not Enough Points Frustrated members of the Jets' offense have been venting all week about their shortcomings after Sunday's 17-6 loss to Pittsburgh.,1
"Track and field: Big night for Lauryn Williams Moments after the women #39;s Olympic 100-meter final last night, US sprinter Lauryn Williams looked up at the giant scoreboard in Olympic Stadium and saw an inspiring image, captured",1
"Stolz became first-time winner on PGA Tour Australian Andre Stolz became the ninth first-time winner on the PGA Tour this year Sunday, recording a one-shot triumph at the Michelin Championship.",1
"Dolphins/Steelers Postponed by Hurricane Jeanne Davie, Fla. (Sports Network) - Sunday's game between the Miami Dolphins and Pittsburgh Steelers has been postponed because of Hurricane Jeanne.",1
"Eriksson: No Man Utd, Arsenal rifts in squad England boss Sven Goran Eriksson insists the row between Manchester United and Arsenal will not spill over into tonight #39;s international against Spain.",1
India takes early honours on day one India overcame the loss of captain Sourav Ganguly and offspinner Harbhajan Singh to take the early honours on day one of the third Test at the VCA Ground as Australia wasted another solid partnership from Justin Langer and Matthew Hayden.,1
"At Their Fingertips The small jet taxied up to the door of the private air terminal, with only two passengers and its crew on board. Brian Vickers and Ricky Hendrick were returning from a vacation at some exotic location after clinching the 2003 Busch Series championship.",1
Jerry Rice Reiterates Call for Trade (AP) AP - Jerry Rice was scheduled to meet with Oakland Raiders owner Al Davis on Wednesday night to discuss the receiver's future after he said he wants to be traded.,1
"No. 15 West Virginia 27, Syracuse 6 Rasheed Marshall set a Big East career rushing mark for quarterbacks and threw three touchdown passes while leading No. 15 West Virginia over Syracuse 27-6 Thursday night.",1
"O #39;Connell will try to jump-start Aztecs #39; season Searching for a way to stop the bleeding, Tom Craft yesterday officially replaced a quarterback who is hurting and has been ineffective.",1
Pampling takes over lead in Australian Open Rod Pampling took advantage of perfect morning conditions to snatch a four-stroke lead midway through the second round of the centenary Australian Open on Friday.,1
Let Bob do his job: agent CHICAGO -- Be prepared for the worst. That could be the message NHL Players Association executive director Bob Goodenow conveys to player agents at a meeting today.,1
Tottenham #39;s Richards remains positive Tottenham defender Dean Richards has confirmed that a specialist has told him the chances of him suffering a brain tumour are #39;extremely low #39;.,1
"Let #39;s hear it for the Heels Well, I was wrong about North Carolina #39;s matchup with UConn ... and am happy to be wrong. This is not to say anything against UConn.",1
Dowie relieved by victory Boss Iain Dowie admitted his relief after Crystal Palace grabbed their first Premiership win of the season. Dowie also singled out Andy Johnson for special praise after the striker scored to set Palace on their way to a 2-0 win over London rivals Fulham.,1
"Tide Staff Shifts Modes With the end to a grueling regular season in Saturday nights 21-13 loss to Auburn, there is finally some time for Alabamas players to rest and recover, but that time has not yet begun for the Tide coaching staff.",1
"Harvard Earns Share of Ivy Title PHILADELPHIA, Nov. 13 - It started poorly for Harvard, even before the game. When its marching musicians were introduced by the public address announcer -",1
"Barrichello wins China Grand Prix Rubens Barrichello claimed the inaugural Chinese Grand Prix on Sunday, with Ferrari teammate Michael Schumacher finishing a hard-luck weekend in 12th place, more than a lap behind.",1
Young banned for life after 2nd doping violation United States sprinter Jerome Young was banned for life by the US Anti-Doping Agency yesterday following his second positive test for an illegal steroid in a case that could affect a US relay team #39;s gold medal from Sydney.,1
Moss Among Nine Vikings Fined for Bears Altercation NEW YORK (Sports Network) - The NFL handed down fines to 15 players involved in a scuffle between the Minnesota Vikings and Chicago Bears on Sept. 26.,1
"State police look for answers behind former NFL player #39;s death HERKIMER, NY -- State police said Friday they may never know what pushed a former NFL player to lead them on a dramatic highway chase ending with a fiery head-on crash that took his life.",1
"Hendrick Motorsports Reopens Its Doors While investigators look for clues in regards to Sundays fatal plane crash, NASCAR fans and Hendrick Motorsports personnel are trying to get back to normalcy.",1
"Racing: Brazil #39;s Kanaan set to clinch Indy-car crown FONTANA, United States : Brazil #39;s Tony Kanaan can clinch the Indy Racing League season championship by finishing in the top four at the Toyota Indy 400 here Sunday.",1
"We wont let go this time, says Gilchrist BANGALORE, OCTOBER 7: Stand-in captain Adam Gilchrist said Australia were determined not to repeat the errors of 2001 after taking control of the first Test against India on Thursday.",1
"Milwaukee Brewers Team Report - September 16 (Sports Network) - The Brewers will try to keep Barry Bonds from getting his 700th homer today, when they close out their three-game series against the San Francisco Giants.",1
"Olympic roundup ATHENS, Greece - For one game, the United States was its former Olympic basketball self on Monday afternoon. Considering the opponent, winless Angola, that shouldn #39;t be viewed as a strong foundation for optimism as medal play approaches.",1
"Hendrick plane crashes en route to NASCAR race Hendrick Motorsports #39; NASCAR victory celebration was cut short with word that one of the organization #39;s planes had crashed on its way to the race, killing all 10 people on board.",1
"Seeds suffer as French Open champion Gaudio exits at Paris Masters PARIS (CP) - American Andy Roddick surged into the third round of the Paris Masters with a 6-2, 6-2 rout of Armenia #39;s Sargis Sargsian on Wednesday while Daniel Nestor of Toronto and Mark Knowles of the Bahamas were defeated in doubles action.",1
"Hamilton says hearing will clear him Yesterday, Olympic gold medal cyclist Tyler Hamilton of Marblehead said he will clear his name at a January hearing in Colorado, and asked critics and supporters for patience over his positive test for blood doping last month. Hamilton faces a potential two-year ban from cycling after tests taken at the Spanish Vuelta race indicated he had received a blood transfusion ...",1
Ebersol Survives Crash NBC Sports Chairman Dick Ebersol survives a plane crash in southwestern Colorado on Sunday.,1
Silva could miss group stage of Champions League due to bad back Arsenal midfielder Gilberto Silva could miss the entire group stage of the Champions League plus a handful of Premier League games due to an ailing back.,1
Players Union Challenges Carter's Release (AP) AP - The NFL Players Association has gotten involved in Quincy Carter's release by the Dallas Cowboys.,1
"European Ryder stars to tee it up in the new Heritage with a <b>...</b> WOBURN, England (PA) -- A tired-looking David Howell, still on a high from helping Europe to its biggest-ever Ryder Cup win, on Wednesday made a frank admission on the eve of The Heritage Tournament at Woburn Golf Club.",1
"Indians Pitcher Shot _ Cleveland pitcher Kyle Denney was slightly wounded in the leg late last night, on the team bus as it left Kauffman Stadium for Kansas City International Airport.",1
Pedro knows his daddy Boston -- There were no new concession speeches or genealogy reports issued yesterday by Pedro Martinez. Nothing more needed to be said.,1
"Going the entire distance Kantor #39;s marathon bronze was true team <b>...</b> Athens -- When Deena Kastor rode the bus to the start of Sunday #39;s women #39;s Olympic marathon race, she was jolted by the reality of the time and the place.",1
"CORRECTED - Sun City course leaves players guessing In SUN CITY item, please read in second para... quot;with a \$1.2 million first prize etc etc... quot; instead of... quot;with a \$2 million first prize... quot; (correcting first prize). By Craig Ray. SUN CITY, South Africa, Dec",1
"Is he a Weis decision? During the last couple days, the Notre Dame football coaching search has seemed to focus on former Irish quarterback Tom Clements and Notre Dame graduate Charlie Weis.",1
"Brad-shock for England London: In a pulsating finish played in poor light, West Indies lifted the ICC Champions Trophy defeating England by two wickets with seven balls remaining at the Oval on Saturday.",1
"Coach Sam raises bar Head coach Sam Mitchell has set some substantial goals for Carter, the club #39;s best swingman, and Bosh, the club #39;s best big man.",1
"Bears nab giant surprise Somewhere in the recesses of first-year coach Lovie Smith #39;s wish list for his Chicago Bears (3-5), he had Sunday #39;s 28-21 win over the New York Giants in mind.",1
"Arsenal midfielder Edu suffers broken toe Arsenal midfielder Edu, who had just returned to the lineup after a calf injury, broke a toe in the Gunners #39; 3-1 Carling Cup win over Everton on Tuesday.",1
"Donald moves in front at dunhill links championship St. Andrews, Scotland (Sports Network) - Luke Donald shot a four-under 68 on Saturday to move into the lead after the third round of the dunhill links championship.",1
"Formula One #39;s BAR-Honda wins contract dispute with Jenson Button BAR-Honda won a contract dispute Wednesday to keep Jenson Button as its driver for next season. Button drove for BAR-Honda this season, but said several months ago he had signed a contract to join Williams-BMW for 2005.",1
"#NAME? George Steinbrenner met with Pedro Martinez yesterday in Tampa, perhaps setting the stage for the most mind-blowing defection between enemies since Babe Ruth.",1
"Gretzky hasn #39;t said no to coaching The Great One hit TO yesterday and made it feel a bit more like winter. Wayne Gretzky was a pretty fair player in his day, and his time as an executive has been equally well spent.",1
"Shockey unhappy with himself, not coach Jeremy Shockey yesterday reiterated his comments from Wednesday about his frustration with his role but denied he was insinuating that he is unhappy with how Giants coach Tom Coughlin is using him.",1
"Burns puts himself in Scotland frame TIMING is everything in football. The job that Tommy Burns wanted more than anything came far too soon for him. Now, one that he probably never considered may be just the right fit.",1
"Bryan twins put US in Davis Cup final Charleston, SC (Sports Network) - Bob and Mike Bryan teamed-up for a doubles win over Belarus on Saturday to clinch a spot in the Davis Cup final for the United States for the first time in seven years.",1
"Austria #39;s Walchhofer wins men #39;s World Cup super-G VAL GARDENA, Italy (AFP) - Austria #39;s Michael Walchhofer won the men #39;s World Cup super-G ahead of countrymen Hermann Maier and Benjamin Raich for his first victory in the discipline.",1
"Clarke leaves India reeling India #39;s batsmen made a less than ideal start to their first innings in Bangalore, losing two wickets for just 34 runs after Australia finished strongly to build a commanding lead.",1
NL Wrap: Jones Leads Braves Closer to Division Title NEW YORK (Reuters) - Chipper Jones hit a three-run homer and J.D. Drew also went deep as the Atlanta Braves continued to close in on another division title with an 8-1 win over the Florida Marlins in Miami on Friday.,1
"Annika seeking eighth win of season WEST PALM BEACH, Fla. -- Annika Sorenstam is off to a good start in the final LPGA event of the season. Sorenstam, who already has won her seventh Player of the Year Award, shot a 6-under 66 in Thursday #39;s",1
"College Football: Tailback U takes on new meaning at Southern Cal <b>...</b> LANDOVER, Maryland It was a test of character not many people expected top-ranked Southern California would face so early in the season.",1
Spartans bounce back to edge George Mason Tom Izzo was relieved his Michigan State team escaped with a 66-60 victory over George Mason on Sunday in the consolation game of the BB amp;T Classic.,1
Cuper appointed Mallorca coach Argentine Hector Cuper signed a three-year deal with struggling Spanish first division side Real Mallorca. Cuper #39;s task is to turn around the fortunes of the club currently second from bottom of the Primera Liga.,1
Byrd ties Sluman for Chrysler lead Jonathan Byrd shot his second successive five-under-par 66 on Friday and joined Jeff Sluman on top of the leader board after two rounds at the Chrysler Championship.,1
"Some California beamin' for BC ANAHEIM, Calif. -- Everybody came here to represent. The Cali Contingent of Boston College's basketball team -- junior Craig Smith of Los Angeles, Sean Marshall of Rialto, and Jared Dudley of San Diego -- had quite a bit of incentive in last night's 74-64 victory over UCLA in the Wooden Classic before a crowd of 14,027 at Arrowhead Pond.",1
"Green Bay Packers LANDOVER, Maryland (Ticker) -- The Green Bay Packers did not wait long to take advantage of some good fortune. Cornerback Al Harris intercepted Mark Brunell one play after the Washington Redskins #39; potential",1
"Jays #39; Wells captures first Gold Glove TORONTO (CP) - Outfielder Vernon Wells earned his first Gold Glove on Tuesday, becoming the seventh Toronto Blue Jays player to receive the award.",1
"Johnson takes bitter-sweet win at Martinsville MARTINSVILLE, Va. - Jimmie Johnson won the Subway 500, and no one knows how he did it. The reasons for that are understandable. Seconds after winning for the sixth time, Johnson celebrated normally.",1
Blues May Rest Internationals Jose Mourinho is set to rest some of his jet-setting Chelsea stars against Aston Villa following the exertions of an international double-header.,1
"Indians Beat Twins 7-1, Nearing AL Lead (AP) AP - The Cleveland Indians pulled within one game of the AL Central lead, scoring four runs in the first inning and beating the Minnesota Twins 7-1 Saturday night behind home runs by Travis Hafner and Victor Martinez.",1
"A Classic Series Awaits At approximately 12:05 yesterday morning, history was made in perhaps the most remarkable way imaginable. Amid the shouts of euphoria from transplanted Bostonians in rainy Collegetown, one singular theme could",1
"European team starts to take shape Luke Donald made an early charge in a late bid to make his first Ryder Cup team, but now must wait one week to see if European captain Bernhard Langer finds him worthy of a captain #39;s pick.",1
"Raiders Insider Houston quarterback David Carr was 14-for-23 for 228 yards and a touchdown, rushed for 35 yards and didn #39;t turn the ball over once.",1
BAR-Honda confirm Sato for 2005 Takuma Sato will return with BAR-Honda in 2005. The team confirmed the Japanese driver #39;s return on Tuesday ahead of this weekend #39;s Japanese Grand Prix.,1
"NHL, NHLPA to resume bargaining talks next Thursday in Toronto NEW YORK (CP) - The NHL Players #39; Association made the biggest move of the 2-month-old lockout Thursday, inviting the NHL back to the negotiating table with the lure of a new proposal.",1
"No. 13 Louisville Holds Off Florida 74-70 (AP) AP - Taquan Dean scored 22 points, Francisco Garcia added 19 and No. 13 Louisville withstood a late rally to beat Florida 74-70 Saturday. Rick Pitino improved to 20-1 against former assistant coaches and players and extended his record to 6-0 against Billy Donovan.",1
"Lethargy helps #39;Cats #39; historic win, 91-89 The Pistons ended up on the wrong side of history Tuesday night at the Charlotte Coliseum. They became the first defending NBA champion to lose to an expansion team since",1
"Barcelona beats Albacete, opens nine-point lead FC Barcelona opened a 12-point lead in the Spanish league after Andres Iniesta and Xavi Hernandez scored in a 2-1 win at 17th-placed Albacete on Saturday.",1
Schumacher's 2004 Ferrari to Be Auctioned Off LONDON (Reuters) - The Ferrari that Michael Schumacher drove to victory in the first five races of the 2004 Formula One season is to auctioned off at the Italian team's Maranello headquarters in May.,1
S Korea lodge appeal in Hamm medal row South Korea have appealed to sport #39;s supreme legal body in an attempt to award Yang Tae-young the Olympic gymnastics all-round gold medal after a scoring error robbed him of the title in Athens.,1
No. 19 Michigan Defeats Indiana 35-14 (AP) AP - Michigan's Chad Henne needed one half to warm up Saturday. Then he spent the third quarter picking apart Indiana's defense.,1
"Last laugh Oh, those wacky Red Sox. Nothing like a little levity to take the edge off a playoff race. That #39;s why Terry Francona #39;s merry pranksters last night let Manny Ramirez lead the charge out of the dugout in the ...",1
"Mauresmo, Slew of Russians Into Quarters at Filderstadt World No. 1 Amelie Mauresmo, looking to defend her shaky perch atop the WTA Rankings, moved into the quarterfinals Thursday at Filderstadt with a tough 7-5, 6-4 win over Swiss Patty quot;Handshake quot; Schnyder.",1
TACTICS PAY OFF FOR SVEN England head coach Sven-Goran Eriksson was delighted with his side #39;s 2-0 World Cup qualifying win over Wales and happy with his new-look three-man strikeforce.,1
Wagner Suspended After Being Ejected (AP) AP - Philadelphia Phillies closer Billy Wagner was suspended for two games Friday by major league baseball and fined an undisclosed amount after he was ejected against the New York Mets last weekend.,1
Philadelphia 76ers centre Todd MacCulloch of Winnipeg retires PHILADELPHIA (CP) - Todd MacCulloch always knew his career would end. The Winnipeg native just never expected it to come to such a sudden and mysterious stop.,1
"US edge second day of UBS Cup A mix-up between Gary Player and Mark McNulty, where they played the wrong ball, allowed the US to edge into a 6-1/2 to 5-1/2 lead over the Rest of the World in the UBS Cup on Saturday.",1
Wolverines should ride Hart and hope to establish early lead It was tailback Chris Perry #39;s 15-yard touchdown run in the final quarter last year that clinched Michigan #39;s victory over Ohio State and helped send the Wolverines to the Rose Bowl.,1
"Officials Ask Turin Games Chief to Stay The chief organizer of the Turin 2006 winter Olympics, Valentino Castellani meets the media in Turin, Italy, Thursday, Nov. 4, 2004 after announcing he is resigning amid an internal power struggle for control of the games.",1
"Miller Time: Pats re-sign veteran As expected, the Patriots re-signed veteran quarterback Jim Miller Friday afternoon. New England had released the 33-year-old earlier in the week as they cut their rosters down to 65 players, but the less-than",1
Real beat Valencia 1-0 England international Michael Owen scored his second goal in two games to earn Real Madrid a morale-boosting 1-0 win at home to champions Valencia in the Primera Liga on Saturday.,1
"Report: Howe won #39;t be back in #39;05 Art Howe #39;s future as the Mets manager has been the subject of scrutiny for weeks. The idea that Howe might not survive the season, let alone the remaining two years",1
"Terps #39; Jackson Plenty Motivated For FSU Clash D #39;Qwell Jackson grew up in Largo, Fla., 300 miles from Tallahassee and almost 1,000 miles from College Park. Geography was one obstacle Ralph Friedgen overcame to sign Jackson, who played",1
"Ward converts skeptics ATHENS -- Andre Ward never understood why he should settle for less than what he wanted, so he didn't.",1
Callahan: Oklahoma fans #39; shoddy treatment sparked outburst Nebraska coach Bill Callahan said his profane outburst directed at Oklahoma fans was prompted by a group of student hecklers who were allowed to get close to his players during warmups and fans throwing oranges on the field.,1
"California Hangs on to Beat Southern Miss HATTIESBURG, Miss. (Sports Network) - Thomas Decod blocked a potential game-tying point after touchdown and Wendell Hunter returned it for a two-point conversion as fourth-ranked California hung on for a 26-16 win over Southern Mississippi at M.M. Roberts Stadium.",1
"MLB stars facing tough drugs tests PHOENIX, Arizona -- Baseball #39;s stars could face more tests for drugs such as steroids next season after giving their lawyers the green light to reach an agreement with owners over a tougher anti-doping regime.",1
Petrov double sends Wolfsburg three points clear VfL Wolfsburg moved three points clear at the top of the Bundesliga with a 3-0 victory at home to Stuttgart on Saturday as Schalke 04 #39;s six-match winning run came to an end.,1
Loeb clinches rally title FRANCE #39;s Sebastien Loeb became the new world rally champion today after finishing second behind Markko Martin in the Rally of Corsica.,1
Schu prefers three day weekend Michael Schumacher is the only Formula One driver to have ever won pole position and a grand prix within four hours. But the German urged the sport #39;s rule makers to ignore suggestions they should apply the two-day format full time.,1
"No. 1 Illinois 78, Chicago St. 59 CHAMPAIGN, Ill. - Luther Head scored 17 points and Dee Brown added 15 points and nine assists as Illinois celebrated its new No. 1 ranking with a 78-59 victory over Chicago State on Monday night.",1
"Game over for Hewitt and Clijsters Kim Clijsters has stunned the tennis world by announcing her break up with Lleyton Hewitt, just four months before their scheduled wedding.",1
Mauresmo pulls out of Zurich Challenge World number two Amelie Mauresmo has pulled out of the Zurich Challenge tennis tournament after failing to recover from an ongoing thigh injury.,1
"College football games on TV NORTHWESTERN (3-3) vs. WISCONSIN (7-0) When, where: Tomorrow, noon, at Madison, Wis. TV: ESPN.",1
"Owens makes his presence felt, even without a dance And in Week 12, Terrell Owens paused to become just another Eagle contributing to just another victory. No controversy. No ceremony.",1
Benitez delight after crucial win Liverpool manager Rafael Benitez admitted victory against Deportivo La Coruna was vital in their tight Champions League group. Jorge Andrade #39;s early own goal gave Liverpool a 1-0 win.,1
"WADA: Botched Tests Allowed Hamilton to Keep Olympic Gold TORONTO (Reuters) - A series of errors and misunderstandings led to the botched drug test that resulted in American cyclist Tyler Hamilton retaining his gold medal from the Athens Olympics, said a World Anti-Doping Agency (WADA) report Thursday.",1
"Announcement expected in coming days Two days after Hubie Brown #39;s sudden retirement, Memphis Grizzlies might have a replacement without the interim tag. Mike Fratello was in Memphis on Saturday, meeting with Grizzlies officials to finalize details",1
"Frank signs four-year extension with Nets New Jersey Nets coach Lawrence Frank was given a four-year, \$10 million contract extension, the team announced Thursday. The deal was made public about 12 hours after the Nets suffered",1
Meyer snubs Irish for Florida The search for a new Notre Dame football coach has apparently taken an abrupt and unexpected turn Friday when several media outlets reported that Utah coach Urban Meyer accepted the coaching job at Florida.,1
"Brockton beats Everett for title WALTHAM -- Before the beginning of the 2004 season, Brockton coach Peter Colombo expressed his desire to wrest the title of quot;Massachusetts football powerhouse quot; from Everett and restore the Boxers to their position as the premier high school football program in the state.",1
Put us together again HARRY REDKNAPP aims to install Jim Smith as his assistant before Southampton face Tottenham next Saturday. Redknapp was unveiled as Saints boss last week - just a fortnight after leaving south-coast rivals Portsmouth.,1
Girls' Top 20 Following is the Globe Top 20 in EMass for girls' soccer. No. Team Record Last 1. Belmont 14-0-1 1 2. Oliver Ames 13-1-0 2 3. Lynnfield 15-0-0 3 4. Norwell 15-0-0 5 5. Andover 14-1-0 4 6. Bishop Feehan 11-1-1 6 7. Old Rochester 14-1-1 7 8. Marshfield 10-1-4 9 9. Wellesley 9-0-5 8 10. Weymouth 12-1-2 10 11. Rockland ...,1
"This lying, sneaky spirit of the Games THE struggle for the soul of the Olympics is still not won, not in a thousand years and more. On Wednesday, token events took place on the sacred site where the original Games took place in Ancient Olympia hundreds of years before Christ.",1
Top 25 women: Top-ranked Tennessee survives Temple scare A poor shooting game will likely knock Tennessee out of the No. 1 ranking. A second bad showing almost cost the Volunteers more. Shanna Zolman scored five of her,1
Woods seizes first strokeplay title of year Tiger Woods picked up his first strokeplay title of a difficult year when he romped to an eight-shot victory at the Japanese tour event in Miyazaki.,1
"Boise State Coach Hawkins Signs Extension BOISE, Idaho - Boise State coach Dan Hawkins signed a five-year, \$2.6 million contract extension on Tuesday that could keep him with the Broncos through the 2009 season.",1
"Sabres' Roy Happy to Be Back on Ice (AP) AP - As much as Derek Roy would rather be wearing a Buffalo Sabres uniform, the forward was happy to be back on the ice #151; even if it's in the minors.",1
"Washington mayor to push change in baseball bill Washington, DC, Mayor Anthony Williams will try to get financing for a Major League Baseball stadium back on the city council agenda next week after the council",1
"Hamilton Won #39;t Lose Gold in Doping Case, IOC Says (Update1) US cyclist Tyler Hamilton will keep his gold medal from the Athens Games even though a test found illegal blood doping, the International Olympic Committee said.",1
Basketball: Moscow fumes as Utah Jazz pulls out of NBA date MOSCOW : Russian basketball champions CSKA Moscow said they were disappointed that NBA giants Utah Jazz had pulled out off a planned exhibition match here because of security fears.,1
Korean Challenges Hamm Gold South Koreas Tae Young Yang has filed an appeal to the Court of Arbitration for Sport challenging the result of the mens all-round gymnastics final.,1
BASEBALL ROUNDUP Solid Start Lifts Expos and Cools the Phillies un Woo-Kim came within an out of his first career complete game and shutout and also hit a two-run double in Montreal #39;s 8-1 victory over visiting Philadelphia last night.,1
"Listen to Greene roar ATHENS -- Maurice Greene flexed his arms, thumped his chest and gathered the media for a post-race announcement. quot;We #39;re going to have a party tomorrow and everybody #39;s invited -- I #39;m buying, quot; said the defending",1
"SEARCHING FOR A HOME? The deal to move the Expos to Washington, DC, is, as Mayor Anthony Williams puts it, quot;in jeopardy. quot; If it falls apart, baseball will not resume talks with other cities until after Dec. 31, and it #39;s unclear where the Expos would play this season.",1
"AL Wrap: Yankees Rout Indians to Edge Series, Oakland Wins NEW YORK (Reuters) - The New York Yankees wrapped up their eventful three-game series against the Cleveland Indians with an easy 9-1 win in American League action Thursday.",1
Pats keep a-rollin #39; Tom Brady threw for two touchdowns as the New England Patriots held off the visiting Cincinnati Bengals for a 35-to-28 victory Sunday.,1
"Favre Injures His Non-Throwing Shoulder (AP) AP - No stranger to injuries, Brett Favre can add another ailment to his list: a bum left shoulder to go with a bruised left hamstring.",1
"Hustle #39; drops the ball on Rose story and it surely is not -- it isn #39;t for lack of a great story, compelling characters, and a capable director. Really, the",1
"The Yankees' Rotation Leaves Heads Spinning The Yankees should soon clinch their seventh consecutive division title, but they have little reason to be confident in their starters.",1
"Eighth wonder In the dead of winter last January, Terry Francona faced the largest crowd of Red Sox fans since he succeeded Grady Little as the franchise's 44th manager. As more than 1,000 diehards applauded him at the annual writers dinner in a sprawling ballroom at the Sheraton Boston, Francona politely thanked his supporters and asked them to remember their affection for ...",1
"GAME 7 TONIGHT: The hidden fall classic A pennant on the line, an adopted city #39;s heart in his hands, a hostile stadium and swarming opponent. Roger Clemens, and a blistering National League Championship Series, have arrived at Game 7. Barely visible",1
"Nestor, Knowles advance to semifinals of Madrid Masters doubles MADRID (CP) - Canadian Daniel Nestor and Bahamian partner Mark Knowles advanced to the semifinals of the \$3-million US Madrid Masters on Thursday.",1
"Soccer: United keeps agents rich LONDON As Wayne Rooney, the world #39;s most expensive teenage soccer player, prepared for his debut in the Champions League on Tuesday night, his new club Manchester United disclosed the true cost of paying middlemen to smooth the path between clubs who buy",1
"Garciaparra stays with Cubs on big deadline night Nomar Garciaparra stayed with the Chicago Cubs, and the Boston Red Sox made arbitration offers to Pedro Martinez and several other World Series stars Tuesday, the first big deadline of the offseason for teams and free agents.",1
"American Amanda Beard Snatches the Gold ATHENS (Reuters) - Amanda Beard, twice an Olympic silver medallist back in 1996, finally won individual Olympic gold when she snatched victory from Australia's Leisel Jones in the 200 meter breaststroke Thursday.",1
Carpenter to Miss Division Series ST. LOUIS (Sports Network) - St. Louis Cardinals starting pitcher Chris Carpenter is expected to miss the first round of the playoffs next week with an injury to his right arm.,1
"Robinson issues Springbok warning New England captain Jason Robinson played down his hat-trick of tries in the 70-0 rout of minnows Canada at Twickenham on Saturday, and warned the world champions would have to up their game at home to South Africa next week.",1
"Loeb in front in Wales - but for how much longer? Citroen #39;s Sebastien Loeb remains in front on the Wales Rally GB tonight Friday, despite pressure from Petter Solberg late this morning, and in the afternoon, which saw the Frenchman #39;s advantage more than halved.",1
Ramsey Owns Three Breeders' Contenders (AP) AP - Ken Ramsey likes to say he's been successful in practically everything he's taken on. That would sound like bragging coming from just about any other horse owner.,1
"Robson back at West Brom as coach Birmingham, England (Sports Network) - West Bromwich Albion hired former player Bryan Robson to be their new head coach Tuesday. Robson, 47, began his playing career with West Brom in 1974 and made 249 appearances for the club.",1
"NJ would welcome homeless baseball team Could the Meadowlands be the next stop for the vagabond Montreal Expos/Washington Nationals Major League Baseball franchise? That would be good move for the sport, according to New Jersey Sports",1
Court battle threatens TV deal THE Test series between India and Australia is in danger of being blacked out after a court wrangle over awarding \$US308 million (\$443.,1
"Berlin cheers winning bid for 2009 championships Berlin was celebrating on Sunday after winning its bid to host the 2009 world athletics championships, a decision that capped a week of triumph for Germany #39;s capital city.",1
"NFL Game Summary - Tampa Bay at Washington Landover, MD (Sports Network) - Clinton Portis ran 64 yards for a touchdown the first time he touched the ball and finished with 149 yards rushing on 29 carries to lead the Washington Redskins to a 16-10 victory over the Tampa Bay Buccaneers at FedEx Field",1
Weber #39;s orange sport coat tailor-made for huge game The throwback uniforms Illinois planned to unveil Wednesday against Wake Forest were sent back to the tailor. It appears the Flyin #39; Illini replicas were too big and baggy in the shorts.,1
"Going head to head at Williams Two drivers - Antonio Pizzonia and Nick Heidfeld -re chasing the final seat at the BMW Williams team and as everyone knows, two into one simply does not go.",1
"Novak knocks Hewitt out Lleyton Hewitt has lost his rain-interrupted semi-final to Czech Jiri Novak in three sets at the Japan Open. The Australian dropped the opening set 4-6, but rallied to take the second 6-4 and send the match into a decider.",1
"BAR not ready to beat Ferrari - Sato BAR has a long way to go before it can dream of regularly beating world champion team Ferrari, 2005 driver Takuma Sato said on Wednesday.",1
Free agents offered arbitration Players offered arbitration have until Dec. 19 to either accept or reject. Players who reject arbitration may sign with former club until Jan. 8 (or after May 1).,1
"Earnhardt well aware that he has no shot at title HOMESTEAD, Fla. Eleven minutes after the start of a press conference featuring the drivers still alive in the chase for the Nextel Cup, Dale Earnhardt Jr.",1
Brown to Start Kevin Brown will return to the New York Yankees' rotation Sunday to start the series finale against the Boston Red Sox.,1
"SuperSonics Beat Spurs, 113-94 (AP) AP - Rashard Lewis scored 27 points and Ray Allen added 24, leading the Seattle SuperSonics to a 113-94 victory over the San Antonio Spurs on Sunday night.",1
"Substitute position is familiar arrangement for Robiskie Terry Robiskie has been here before. He #39;s an quot;interim coach quot; for the second time, named Tuesday to replace resigned Butch Davis as the Cleveland Browns coach with five games remaining",1
"A loaf, then a laugh Cal dawdles in 1st half, still rips Huskies Seattle -- With his team hanging onto a one-point lead at the half, Cal coach Jeff Tedford said he was fairly restrained. He #39;d already let the Bears have it before the game.",1
UPDATE 1-Mauresmo and Davenport to meet in Filderstadt final Amelie Mauresmo safeguarded her number one ranking for another week when she beat fourth seed Svetlana Kuznetsova 7-5 6-4 to reach the final of the Filderstadt Grand Prix tennis tournament on Saturday.,1
